id,age,gender,country,latitude,longitude,traffic_source,days_since_lo,cancellations,returns,no_orders,no_items,items_per_order,total_spend,avg_order_value,income_category,children_at_home
54873,36,M,United States,40.17707591,-83.09513186,Search,41.0,0.0,1.0,1,1,1.0,43.950000762939446,43.950000762939446,low,1.0
88263,14,M,United States,40.17707591,-83.09513186,Search,148.0,0.0,0.0,1,1,1.0,698.0,698.0,none,0.0
8373,64,M,United States,41.35788766,-83.11315816,Search,130.0,0.0,1.0,1,4,4.0,184.93999862670898,184.93999862670898,high,0.0
10937,56,M,United States,39.8663906,-83.12151525,Search,31.0,0.0,0.0,3,3,1.0,285.0,95.0,medium,1.0
20173,24,M,United States,39.8663906,-83.12151525,Search,348.0,0.0,0.0,1,1,1.0,17.989999771118164,17.989999771118164,low,0.0
48062,35,F,United States,39.8663906,-83.12151525,Organic,37.0,0.0,0.0,2,2,1.0,142.1599998474121,71.07999992370605,low,1.0
58767,33,F,United States,39.8663906,-83.12151525,Search,89.0,1.0,0.0,1,1,1.0,64.0,64.0,medium,0.0
63627,44,F,United States,39.8663906,-83.12151525,Search,102.0,0.0,0.0,2,2,1.0,63.989999771118164,31.994999885559082,low,0.0
65979,39,M,United States,39.8663906,-83.12151525,Organic,75.0,0.0,0.0,1,2,2.0,99.20000076293945,99.20000076293945,low,1.0
48448,63,F,United States,39.95885109,-83.12695264,Search,336.0,0.0,0.0,1,1,1.0,12.800000190734863,12.800000190734863,high,0.0
13069,45,M,United States,40.11868959,-83.13088525,Search,209.0,0.0,0.0,1,1,1.0,54.950000762939446,54.950000762939446,low,1.0
76494,41,F,United States,40.11868959,-83.13088525,Search,256.0,1.0,0.0,1,2,2.0,34.0,34.0,low,1.0
32244,59,F,United States,40.59591851,-83.13431746,Search,273.0,0.0,0.0,1,1,1.0,11.5,11.5,high,1.0
80222,64,M,United States,40.59591851,-83.13431746,Search,104.0,0.0,0.0,1,1,1.0,20.989999771118164,20.989999771118164,medium,0.0
91027,41,F,United States,40.59591851,-83.13431746,Search,39.0,0.0,0.0,1,1,1.0,8.77999973297119,8.77999973297119,low,0.0
48073,45,F,United States,40.09559699,-83.15338995,Search,40.0,0.0,0.0,1,1,1.0,31.0,31.0,low,1.0
19256,65,M,United States,40.02299131,-83.1844949,Search,85.0,0.0,0.0,1,2,2.0,60.010001182556145,60.010001182556145,medium,0.0
33096,58,M,United States,40.02299131,-83.1844949,Search,175.0,0.0,0.0,1,1,1.0,19.979999542236328,19.979999542236328,high,1.0
50205,13,M,United States,40.02299131,-83.1844949,Search,714.0,0.0,0.0,1,1,1.0,50.0,50.0,none,0.0
75242,31,F,United States,40.02299131,-83.1844949,Search,586.0,0.0,0.0,1,1,1.0,33.95000076293945,33.95000076293945,medium,1.0
11696,67,M,United States,39.93586372,-83.20232292,Search,292.0,0.0,0.0,1,4,4.0,459.49000549316406,459.49000549316406,low,0.0
50535,44,F,United States,40.26014963,-83.36015738,Display,221.0,0.0,0.0,1,1,1.0,95.0,95.0,low,1.0
3708,34,M,United States,39.87955869,-83.43217068,Search,193.0,0.0,0.0,1,1,1.0,25.93000030517578,25.93000030517578,low,0.0
82740,28,M,United States,39.87955869,-83.43217068,Search,730.0,0.0,0.0,1,1,1.0,40.220001220703125,40.220001220703125,low,0.0
45889,59,M,United States,41.6487012,-83.50581236,Search,46.0,0.0,0.0,1,1,1.0,32.18000030517578,32.18000030517578,medium,1.0
85857,36,F,United States,41.6487012,-83.50581236,Facebook,87.0,0.0,0.0,1,2,2.0,172.93000030517578,172.93000030517578,low,0.0
32562,16,M,United States,41.71012083,-83.54697791,Facebook,513.0,0.0,0.0,1,1,1.0,25.0,25.0,low,0.0
72969,18,F,United States,39.1555351,-83.57397538,Search,1.0,0.0,0.0,1,1,1.0,49.0,49.0,low,0.0
37322,13,M,United States,41.52016907,-83.57949866,Search,274.0,0.0,0.0,1,2,2.0,74.30000114440918,74.30000114440918,none,0.0
57192,62,M,United States,41.52016907,-83.57949866,Search,727.0,0.0,0.0,1,1,1.0,14.989999771118164,14.989999771118164,high,1.0
75662,15,M,United States,41.70695657,-83.60209079,Search,236.0,1.0,1.0,1,1,1.0,33.9900016784668,33.9900016784668,none,0.0
75667,14,F,United States,41.70695657,-83.60209079,Organic,206.0,0.0,0.0,2,2,1.0,116.0,58.0,none,0.0
80970,41,F,United States,41.70695657,-83.60209079,Search,247.0,0.0,0.0,1,2,2.0,48.39000129699707,48.39000129699707,low,1.0
97760,56,M,United States,41.02699713,-83.64905915,Search,97.0,0.0,0.0,1,1,1.0,58.0,58.0,high,1.0
98239,43,F,United States,41.40622264,-83.65358687,Facebook,77.0,1.0,1.0,2,2,1.0,63.440001010894775,31.720000505447388,low,1.0
81172,37,F,United States,41.65093381,-83.67327447,Search,286.0,0.0,0.0,1,1,1.0,42.9900016784668,42.9900016784668,medium,1.0
48340,38,M,United States,39.9599246,-83.77320505,Search,288.0,0.0,0.0,1,2,2.0,67.98000144958496,67.98000144958496,low,0.0
31256,55,F,United States,39.66914377,-83.91595725,Organic,529.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,medium,1.0
74461,24,F,United States,39.66914377,-83.91595725,Search,98.0,0.0,0.0,1,2,2.0,44.89999961853027,44.89999961853027,low,0.0
22449,18,F,United States,39.81879538,-84.00101618,Organic,174.0,0.0,0.0,4,5,1.25,228.80000019073486,57.200000047683716,low,0.0
32494,41,M,United States,39.76487333,-84.08058185,Search,298.0,0.0,0.0,1,4,4.0,438.9399890899658,438.9399890899658,low,1.0
98196,35,M,United States,39.76487333,-84.08058185,Search,257.0,0.0,0.0,1,2,2.0,80.86999893188477,80.86999893188477,low,1.0
17953,43,F,United States,39.84637026,-84.10924926,Search,552.0,0.0,1.0,1,2,2.0,206.0,206.0,medium,1.0
58283,58,F,United States,39.84637026,-84.10924926,Organic,82.0,0.0,0.0,1,1,1.0,119.98999786376952,119.98999786376952,high,1.0
23579,55,F,United States,39.09692435,-84.13787384,Email,441.0,0.0,1.0,1,1,1.0,75.0,75.0,medium,1.0
63677,24,M,United States,40.28084934,-84.15523046,Search,106.0,0.0,0.0,1,1,1.0,13.75,13.75,low,0.0
21323,65,M,United States,39.60013824,-84.15797782,Search,591.0,0.0,0.0,1,1,1.0,79.44999694824217,79.44999694824217,high,0.0
28169,52,M,United States,39.60013824,-84.15797782,Search,343.0,0.0,0.0,1,1,1.0,12.739999771118164,12.739999771118164,high,1.0
95927,51,M,United States,39.68513027,-84.16084057,Organic,98.0,0.0,0.0,2,3,1.5,310.0699996948242,155.0349998474121,medium,1.0
33420,38,F,United States,39.64662084,-84.16934895,Search,470.0,0.0,0.0,1,1,1.0,169.0,169.0,low,1.0
17560,69,F,United States,40.0341414,-84.19601998,Search,92.0,1.0,0.0,2,6,3.0,583.9900016784668,291.9950008392334,low,0.0
56268,31,M,United States,39.44523125,-84.21894392,Search,410.0,0.0,0.0,1,1,1.0,169.0,169.0,medium,0.0
72638,48,M,United States,39.55005013,-84.2220953,Facebook,48.0,0.0,0.0,2,4,2.0,386.48000144958496,193.24000072479248,medium,1.0
46764,61,M,United States,40.1608323,-84.23348059,Organic,343.0,0.0,0.0,1,1,1.0,26.950000762939453,26.950000762939453,medium,1.0
37693,48,F,United States,39.32729203,-84.2380724,Search,179.0,0.0,1.0,1,1,1.0,24.950000762939453,24.950000762939453,low,1.0
77544,62,F,United States,39.32729203,-84.2380724,Search,586.0,0.0,0.0,1,1,1.0,58.0,58.0,high,1.0
8485,60,M,United States,39.25592709,-84.2441716,Display,555.0,0.0,0.0,1,1,1.0,189.94999694824216,189.94999694824216,medium,1.0
17372,36,F,United States,39.25592709,-84.2441716,Search,183.0,0.0,0.0,1,1,1.0,77.0,77.0,low,0.0
22382,38,M,United States,39.25592709,-84.2441716,Search,192.0,0.0,0.0,1,1,1.0,23.989999771118164,23.989999771118164,low,0.0
1916,32,M,United States,39.63085901,-84.27571176,Search,264.0,1.0,0.0,2,3,1.5,355.99000549316406,177.99500274658203,low,1.0
55931,39,M,United States,39.63085901,-84.27571176,Organic,569.0,0.0,0.0,1,1,1.0,22.0,22.0,low,1.0
78254,15,M,United States,39.63085901,-84.27571176,Search,606.0,0.0,0.0,1,1,1.0,12.0,12.0,none,0.0
30081,35,M,United States,39.53490651,-84.30365728,Search,2.0,0.0,0.0,2,2,1.0,115.61000061035156,57.80500030517578,low,0.0
48770,37,F,United States,39.53490651,-84.30365728,Search,301.0,0.0,0.0,2,4,2.0,561.6999969482422,280.8499984741211,low,1.0
97769,20,M,United States,39.53490651,-84.30365728,Search,422.0,0.0,0.0,1,3,3.0,54.46999931335449,54.46999931335449,low,0.0
16775,48,M,United States,39.353711,-84.31248876,Organic,225.0,0.0,0.0,1,1,1.0,54.950000762939446,54.950000762939446,low,1.0
40856,15,F,United States,39.353711,-84.31248876,Search,108.0,0.0,0.0,1,1,1.0,84.97000122070312,84.97000122070312,none,0.0
66657,59,M,United States,39.353711,-84.31248876,Search,697.0,0.0,0.0,1,1,1.0,16.969999313354492,16.969999313354492,high,1.0
97442,54,M,United States,39.353711,-84.31248876,Organic,353.0,0.0,0.0,1,1,1.0,13.880000114440918,13.880000114440918,high,1.0
66061,63,M,United States,39.1206422,-84.32727942,Search,618.0,0.0,0.0,1,1,1.0,25.0,25.0,high,0.0
99570,20,M,United States,41.30349582,-84.35676319,Facebook,671.0,0.0,0.0,1,2,2.0,74.9900016784668,74.9900016784668,low,0.0
9125,24,F,United States,39.4480991,-84.38263129,Organic,274.0,0.0,0.0,1,1,1.0,7.989999771118163,7.989999771118163,low,0.0
23569,21,F,United States,39.4480991,-84.38263129,Facebook,274.0,1.0,0.0,1,1,1.0,99.98999786376952,99.98999786376952,low,0.0
43979,17,F,United States,39.4480991,-84.38263129,Search,353.0,0.0,0.0,1,1,1.0,89.0,89.0,low,0.0
60478,43,F,United States,39.4480991,-84.38263129,Email,182.0,0.0,0.0,1,1,1.0,57.0,57.0,low,1.0
65508,22,F,United States,39.4480991,-84.38263129,Organic,310.0,0.0,0.0,1,2,2.0,96.5,96.5,medium,0.0
91598,49,F,United States,39.4480991,-84.38263129,Search,94.0,0.0,0.0,4,9,2.25,254.99000024795532,63.74750006198883,low,1.0
18966,55,F,United States,39.07386103,-84.39024117,Display,537.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,high,1.0
76284,26,F,United States,39.07386103,-84.39024117,Search,80.0,0.0,0.0,1,1,1.0,54.0,54.0,medium,0.0
33174,47,F,United States,39.34264169,-84.41171717,Search,89.0,0.0,0.0,1,2,2.0,92.93999862670898,92.93999862670898,low,1.0
55637,28,M,United States,39.34264169,-84.41171717,Search,27.0,0.0,0.0,1,1,1.0,62.369998931884766,62.369998931884766,low,1.0
55729,25,F,United States,39.34264169,-84.41171717,Search,407.0,0.0,0.0,2,3,1.5,74.01000022888184,37.00500011444092,low,0.0
33781,64,F,United States,39.54745533,-84.43613895,Search,435.0,0.0,0.0,1,1,1.0,12.5,12.5,medium,0.0
49191,42,F,United States,39.54745533,-84.43613895,Search,636.0,0.0,0.0,1,1,1.0,14.0,14.0,low,0.0
64356,65,F,United States,39.54745533,-84.43613895,Search,55.0,0.0,0.0,1,1,1.0,10.359999656677246,10.359999656677246,high,0.0
74410,63,F,United States,39.54745533,-84.43613895,Search,150.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,high,0.0
48114,54,F,United States,39.23586596,-84.46116223,Search,380.0,0.0,0.0,1,1,1.0,124.98999786376952,124.98999786376952,medium,1.0
30596,41,F,United States,39.42879649,-84.50187146,Search,2.0,0.0,0.0,1,1,1.0,64.0,64.0,low,0.0
52866,30,M,United States,39.42879649,-84.50187146,Search,391.0,0.0,0.0,2,2,1.0,60.95000076293945,30.475000381469727,medium,0.0
94393,17,F,United States,39.42879649,-84.50187146,Display,183.0,0.0,0.0,1,1,1.0,13.93000030517578,13.93000030517578,low,0.0
76621,21,F,United States,39.24537834,-84.53753761,Search,169.0,0.0,0.0,1,3,3.0,51.489999771118164,51.489999771118164,medium,0.0
5876,19,F,United States,39.32866665,-84.54957756,Search,544.0,0.0,0.0,1,2,2.0,36.0,36.0,medium,0.0
97932,62,F,United States,39.32866665,-84.54957756,Search,94.0,0.0,0.0,1,1,1.0,14.989999771118164,14.989999771118164,high,1.0
57064,43,F,United States,39.20411202,-84.57987263,Search,491.0,0.0,0.0,1,2,2.0,75.57000350952148,75.57000350952148,low,1.0
57231,40,M,United States,39.20411202,-84.57987263,Search,149.0,0.0,0.0,1,1,1.0,59.450000762939446,59.450000762939446,medium,0.0
18455,39,M,United States,39.15668272,-84.59913135,Display,235.0,0.0,0.0,1,2,2.0,164.48999786376953,164.48999786376953,low,1.0
42925,54,M,United States,39.15668272,-84.59913135,Facebook,420.0,0.0,0.0,1,3,3.0,151.22000122070312,151.22000122070312,high,1.0
71350,43,M,United States,39.10915018,-84.61008117,Search,34.0,0.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,low,1.0
74132,38,M,United States,39.49036702,-84.74456801,Organic,370.0,0.0,0.0,1,1,1.0,22.0,22.0,low,1.0
49356,25,M,United States,36.39297198,-95.58573262,Search,128.0,0.0,1.0,2,2,1.0,101.54000091552734,50.77000045776367,medium,0.0
72727,44,M,United States,36.06015552,-95.66713467,Search,51.0,0.0,0.0,1,1,1.0,25.0,25.0,low,1.0
29327,61,M,United States,36.05346399,-95.80465001,Email,6.0,1.0,0.0,2,3,1.5,80.09000015258789,40.045000076293945,medium,1.0
26492,48,F,United States,35.98190709,-95.81081089,Facebook,9.0,0.0,0.0,2,3,1.5,149.25,74.625,low,1.0
20091,40,F,United States,36.27953117,-95.81539055,Search,478.0,0.0,0.0,1,1,1.0,105.55999755859376,105.55999755859376,medium,0.0
30371,50,F,United States,36.04150168,-95.87898803,Search,693.0,0.0,0.0,1,4,4.0,250.9900016784668,250.9900016784668,low,1.0
62532,19,M,United States,36.04150168,-95.87898803,Email,429.0,0.0,0.0,1,1,1.0,14.949999809265137,14.949999809265137,low,0.0
23083,23,F,United States,36.02011911,-95.92974655,Organic,365.0,0.0,1.0,1,1,1.0,50.0,50.0,medium,1.0
32682,59,F,United States,36.02011911,-95.92974655,Search,665.0,0.0,0.0,1,2,2.0,48.5,48.5,high,1.0
84905,20,M,United States,36.02011911,-95.92974655,Search,81.0,0.0,0.0,1,2,2.0,61.9900016784668,61.9900016784668,low,0.0
47443,49,F,United States,36.09725506,-95.96429184,Search,281.0,0.0,0.0,1,1,1.0,48.0,48.0,medium,0.0
2039,19,M,United States,35.99033414,-96.1672949,Search,57.0,0.0,0.0,2,3,1.5,194.96999740600586,97.48499870300293,low,0.0
12537,12,M,United States,35.99033414,-96.1672949,Search,135.0,0.0,0.0,1,2,2.0,174.89999389648432,174.89999389648432,none,0.0
39530,43,F,United States,36.14471541,-96.20041788,Search,139.0,1.0,0.0,2,2,1.0,64.89000129699707,32.445000648498535,low,1.0
44401,52,F,United States,36.14471541,-96.20041788,Organic,129.0,0.0,0.0,1,1,1.0,8.0,8.0,medium,1.0
17834,53,F,United States,34.02500919,-96.37029798,Search,129.0,0.0,0.0,1,1,1.0,465.0,465.0,high,1.0
32051,20,F,United States,34.02500919,-96.37029798,Facebook,8.0,0.0,0.0,2,3,1.5,98.26000022888184,49.13000011444092,low,0.0
6879,40,M,United States,34.80904178,-96.70054988,Search,60.0,0.0,2.0,1,1,1.0,53.549999237060554,53.549999237060554,low,1.0
95194,37,M,United States,34.80904178,-96.70054988,Display,246.0,0.0,0.0,1,1,1.0,50.0,50.0,low,0.0
23343,58,F,United States,36.17155427,-97.0759459,Facebook,125.0,0.0,0.0,1,1,1.0,240.0,240.0,medium,1.0
42914,28,F,United States,36.17155427,-97.0759459,Search,210.0,0.0,0.0,1,1,1.0,90.0,90.0,low,0.0
49498,68,M,United States,36.08291003,-97.10779703,Search,243.0,0.0,0.0,2,2,1.0,645.0,322.5,medium,0.0
69738,65,F,United States,36.08291003,-97.10779703,Search,173.0,0.0,0.0,1,1,1.0,29.0,29.0,high,0.0
52966,59,F,United States,34.18886449,-97.11685956,Search,274.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,high,1.0
59273,12,F,United States,34.18886449,-97.11685956,Search,634.0,0.0,0.0,1,1,1.0,24.989999771118164,24.989999771118164,none,0.0
91882,47,M,United States,34.18886449,-97.11685956,Search,101.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,low,0.0
7586,20,M,United States,35.24210101,-97.41188542,Search,409.0,0.0,1.0,1,1,1.0,139.4499969482422,139.4499969482422,low,0.0
20735,61,M,United States,35.24210101,-97.41188542,Search,40.0,1.0,0.0,1,1,1.0,57.950000762939446,57.950000762939446,high,1.0
90519,68,M,United States,35.24210101,-97.41188542,Email,446.0,1.0,0.0,1,1,1.0,54.0,54.0,medium,0.0
13706,21,M,United States,35.70334013,-97.42861943,Search,464.0,0.0,0.0,2,2,1.0,102.88000106811523,51.44000053405762,low,0.0
54866,68,F,United States,35.86392768,-97.43343765,Search,520.0,0.0,0.0,1,1,1.0,69.0,69.0,medium,0.0
80472,27,F,United States,35.86392768,-97.43343765,Search,4.0,0.0,0.0,1,1,1.0,168.0,168.0,low,0.0
3121,54,F,United States,35.24796359,-97.46099262,Organic,206.0,0.0,0.0,1,1,1.0,197.5,197.5,medium,1.0
50682,13,F,United States,35.24796359,-97.46099262,Facebook,266.0,0.0,0.0,2,2,1.0,143.5,71.75,none,0.0
80061,16,F,United States,35.24796359,-97.46099262,Facebook,25.0,1.0,0.0,1,1,1.0,89.98999786376953,89.98999786376953,low,0.0
90049,22,M,United States,35.33615941,-97.47644049,Search,579.0,0.0,1.0,1,1,1.0,29.950000762939453,29.950000762939453,low,0.0
7487,47,F,United States,35.62182795,-97.48654051,Search,5.0,0.0,0.0,1,1,1.0,34.75,34.75,medium,1.0
69560,49,F,United States,35.62182795,-97.48654051,Search,131.0,0.0,0.0,1,1,1.0,16.989999771118164,16.989999771118164,low,0.0
30859,37,F,United States,35.21488753,-97.49891327,Search,6.0,0.0,0.0,1,1,1.0,51.75,51.75,low,0.0
96868,67,F,United States,35.21488753,-97.49891327,Organic,424.0,0.0,0.0,1,1,1.0,11.699999809265137,11.699999809265137,low,0.0
64493,67,F,United States,35.32702761,-97.5512332,Email,220.0,0.0,0.0,1,1,1.0,64.0,64.0,medium,0.0
85744,31,F,United States,35.32702761,-97.5512332,Email,100.0,0.0,0.0,3,3,1.0,105.39999961853027,35.13333320617676,low,0.0
19175,67,F,United States,35.58176526,-97.57111052,Search,368.0,0.0,0.0,1,1,1.0,28.340000152587887,28.340000152587887,low,0.0
47997,61,M,United States,35.58176526,-97.57111052,Search,211.0,0.0,0.0,1,2,2.0,183.0,183.0,high,1.0
57062,16,F,United States,35.58176526,-97.57111052,Search,94.0,0.0,0.0,1,1,1.0,160.0,160.0,low,0.0
90407,44,F,United States,35.58176526,-97.57111052,Search,87.0,0.0,0.0,1,1,1.0,498.0,498.0,low,1.0
26002,40,F,United States,35.38727537,-97.57496363,Facebook,98.0,0.0,0.0,1,1,1.0,25.0,25.0,medium,1.0
41801,68,M,United States,35.38727537,-97.57496363,Search,78.0,0.0,1.0,3,4,1.3333333333333333,434.9800033569336,144.9933344523112,high,0.0
63684,61,M,United States,35.38727537,-97.57496363,Organic,199.0,0.0,0.0,1,1,1.0,8.899999618530273,8.899999618530273,medium,1.0
99951,25,M,United States,35.38727537,-97.57496363,Search,154.0,0.0,0.0,1,1,1.0,18.989999771118164,18.989999771118164,low,0.0
27933,60,F,United States,35.48123744,-97.57544336,Search,112.0,0.0,0.0,2,2,1.0,290.0,145.0,medium,1.0
21559,16,M,United States,35.66831489,-97.59124902,Facebook,224.0,0.0,0.0,1,2,2.0,83.9799976348877,83.9799976348877,medium,0.0
51572,67,M,United States,35.66831489,-97.59124902,Search,365.0,0.0,0.0,1,1,1.0,139.99000549316406,139.99000549316406,high,0.0
88775,14,F,United States,35.66831489,-97.59124902,Facebook,330.0,0.0,0.0,2,3,1.5,72.63999843597412,36.31999921798706,none,0.0
76541,47,F,United States,35.47830424,-97.65282826,Search,78.0,0.0,0.0,2,6,3.0,400.8500008583069,200.42500042915344,low,0.0
90449,33,F,United States,35.47830424,-97.65282826,Search,79.0,0.0,0.0,2,2,1.0,68.94000244140625,34.470001220703125,low,0.0
36537,65,F,United States,35.37479712,-97.75107244,Search,13.0,0.0,0.0,1,1,1.0,13.989999771118164,13.989999771118164,high,0.0
2553,67,F,United States,35.53392599,-97.76593044,Organic,34.0,0.0,0.0,1,1,1.0,695.0,695.0,medium,0.0
20956,53,M,United States,35.53392599,-97.76593044,Display,2.0,0.0,0.0,3,3,1.0,139.36999702453613,46.456665674845375,medium,1.0
7991,66,M,United States,36.42449671,-97.78640771,Search,70.0,0.0,0.0,2,8,4.0,699.4899959564209,349.74499797821045,high,0.0
11362,45,M,United States,34.59165813,-98.48498215,Search,299.0,0.0,0.0,1,2,2.0,207.5,207.5,low,1.0
90344,61,F,United States,34.59165813,-98.48498215,Organic,140.0,0.0,0.0,1,1,1.0,13.25,13.25,high,1.0
18364,32,F,United States,43.97207319,-121.007728,Search,51.0,0.0,0.0,1,1,1.0,169.9499969482422,169.9499969482422,low,0.0
89832,40,F,United States,43.97207319,-121.007728,Search,193.0,0.0,0.0,1,2,2.0,141.68000030517578,141.68000030517578,low,1.0
18,17,M,United States,43.95141185,-121.2202676,Facebook,125.0,0.0,0.0,2,2,1.0,78.0,39.0,medium,0.0
40120,48,F,United States,43.95141185,-121.2202676,Search,286.0,0.0,0.0,1,2,2.0,35.269999504089355,35.269999504089355,low,1.0
89714,22,F,United States,43.95141185,-121.2202676,Facebook,607.0,0.0,0.0,1,2,2.0,164.97999572753906,164.97999572753906,medium,0.0
58350,36,M,United States,44.28317725,-121.2374261,Search,529.0,0.0,0.0,1,1,1.0,30.0,30.0,low,1.0
11003,47,M,United States,42.14152346,-121.6686601,Search,75.0,0.0,0.0,2,3,1.5,113.94000244140625,56.970001220703125,low,1.0
12205,64,M,United States,42.14152346,-121.6686601,Organic,500.0,0.0,1.0,3,5,1.6666666666666667,226.6099967956543,75.53666559855144,medium,0.0
34148,69,F,United States,45.50864186,-122.4332383,Search,65.0,0.0,0.0,1,1,1.0,90.01000213623048,90.01000213623048,medium,0.0
20086,68,F,United States,42.15197825,-122.4919042,Search,168.0,0.0,0.0,1,2,2.0,219.0,219.0,medium,0.0
66903,67,M,United States,42.15197825,-122.4919042,Search,195.0,0.0,0.0,1,1,1.0,24.989999771118164,24.989999771118164,high,0.0
17790,28,M,United States,45.51409539,-122.4995961,Display,724.0,0.0,0.0,1,1,1.0,98.0,98.0,low,0.0
5601,55,F,United States,45.55396115,-122.5008971,Search,130.0,0.0,0.0,1,1,1.0,89.91000366210938,89.91000366210938,medium,1.0
5693,27,M,United States,45.55396115,-122.5008971,Search,137.0,0.0,0.0,3,5,1.6666666666666667,170.5,56.833333333333336,low,0.0
37008,54,M,United States,45.55396115,-122.5008971,Organic,182.0,0.0,0.0,2,4,2.0,318.84999656677246,159.42499828338623,medium,1.0
96831,67,F,United States,45.55396115,-122.5008971,Search,182.0,0.0,0.0,1,1,1.0,25.0,25.0,medium,0.0
99615,63,F,United States,45.55396115,-122.5008971,Search,6.0,0.0,0.0,1,1,1.0,28.989999771118164,28.989999771118164,high,0.0
35384,15,F,United States,45.48467789,-122.5104683,Search,61.0,0.0,0.0,1,1,1.0,69.98999786376953,69.98999786376953,none,0.0
63192,70,M,United States,45.48467789,-122.5104683,Display,8.0,0.0,0.0,1,1,1.0,33.5,33.5,medium,0.0
73934,66,M,United States,45.48467789,-122.5104683,Search,93.0,0.0,0.0,1,2,2.0,113.15999794006346,113.15999794006346,medium,0.0
92212,51,M,United States,45.48467789,-122.5104683,Organic,674.0,0.0,0.0,1,4,4.0,230.36999893188477,230.36999893188477,high,1.0
19998,30,M,United States,45.32988047,-122.5283545,Facebook,254.0,0.0,0.0,1,1,1.0,25.0,25.0,low,0.0
47715,47,M,United States,45.32988047,-122.5283545,Search,662.0,0.0,0.0,1,1,1.0,29.0,29.0,low,1.0
47916,42,F,United States,45.32988047,-122.5283545,Organic,74.0,0.0,0.0,1,1,1.0,92.61000061035156,92.61000061035156,low,1.0
58510,20,F,United States,45.32988047,-122.5283545,Search,185.0,0.0,0.0,3,4,1.3333333333333333,188.41000366210938,62.80333455403646,low,0.0
16163,35,M,United States,45.4449873,-122.5284308,Search,328.0,1.0,0.0,1,3,3.0,150.0,150.0,low,0.0
75107,58,M,United States,45.4449873,-122.5284308,Search,167.0,0.0,0.0,1,2,2.0,109.98999786376953,109.98999786376953,medium,1.0
59962,42,M,United States,45.48269253,-122.558362,Search,35.0,1.0,0.0,1,1,1.0,24.989999771118164,24.989999771118164,medium,1.0
60778,56,F,United States,45.55068028,-122.5588261,Organic,190.0,0.0,0.0,2,2,1.0,206.25,103.125,medium,1.0
33004,42,F,United States,45.48175113,-122.598703,Facebook,244.0,0.0,0.0,1,2,2.0,83.98999977111816,83.98999977111816,low,0.0
72951,70,M,United States,45.53783979,-122.5994331,Facebook,180.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,medium,0.0
4117,56,M,United States,45.40750365,-122.6146911,Search,447.0,0.0,0.0,1,2,2.0,133.5,133.5,medium,1.0
73760,45,M,United States,45.40750365,-122.6146911,Search,294.0,0.0,0.0,1,1,1.0,139.99000549316406,139.99000549316406,low,1.0
69662,14,M,United States,45.58186393,-122.6251428,Search,20.0,0.0,0.0,2,4,2.0,318.5,159.25,none,0.0
81044,58,M,United States,45.58186393,-122.6251428,Search,452.0,0.0,0.0,1,1,1.0,59.5,59.5,medium,1.0
27600,54,M,United States,45.54433355,-122.643054,Search,467.0,0.0,0.0,1,1,1.0,54.9900016784668,54.9900016784668,medium,1.0
42594,51,M,United States,45.54433355,-122.643054,Search,94.0,0.0,0.0,1,2,2.0,63.45000076293945,63.45000076293945,medium,1.0
50248,55,F,United States,45.48285989,-122.6437888,Search,502.0,0.0,0.0,1,1,1.0,11.989999771118164,11.989999771118164,medium,1.0
64498,30,F,United States,45.48285989,-122.6437888,Search,265.0,0.0,0.0,2,5,2.5,214.3199977874756,107.1599988937378,medium,1.0
81668,17,M,United States,45.48285989,-122.6437888,Search,69.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,low,0.0
85586,29,F,United States,45.48285989,-122.6437888,Organic,565.0,0.0,0.0,1,1,1.0,65.0,65.0,low,0.0
4612,36,F,United States,45.35200175,-122.6688288,Search,109.0,0.0,0.0,1,1,1.0,11.789999961853027,11.789999961853027,low,1.0
67619,53,F,United States,45.22319624,-122.6714159,Search,4.0,0.0,0.0,1,1,1.0,79.5,79.5,medium,1.0
78032,37,F,United States,45.22319624,-122.6714159,Search,144.0,0.0,0.0,1,1,1.0,41.9900016784668,41.9900016784668,medium,1.0
26474,34,M,United States,45.61270789,-122.7465417,Search,445.0,0.0,0.0,1,1,1.0,27.0,27.0,low,0.0
81765,57,F,United States,45.61270789,-122.7465417,Search,52.0,0.0,0.0,2,2,1.0,30.109999656677246,15.054999828338623,medium,1.0
8440,60,F,United States,45.36717343,-122.7647659,Organic,663.0,0.0,0.0,1,1,1.0,3.990000009536743,3.990000009536743,medium,1.0
57183,23,F,United States,45.36717343,-122.7647659,Search,432.0,0.0,0.0,1,1,1.0,79.98999786376953,79.98999786376953,low,1.0
45594,53,F,United States,45.50151815,-122.769757,Facebook,729.0,0.0,0.0,1,1,1.0,50.0,50.0,medium,1.0
99262,42,M,United States,45.50151815,-122.769757,Search,68.0,0.0,0.0,2,4,2.0,257.8400001525879,128.92000007629395,low,1.0
